CEPI,CEPF,PRAZO(DIAS ÚTEIS),FRETE TOTAL MÍNIMO,10.000,20.000,30.000,50.000,75.000,100.000,VALOR EXCEDENTE,FRETE VALOR SOBRE A NOTA(%),GRIS MÍNIMO,GRIS(%),PEDÁGIO VALOR FIXO,PEDÁGIO FRAÇÃO A CADA x KG,TAS VALOR FIXO,TRT VALOR FIXO,TDE MÍNIMO,TDE MÁXIMO,TDE(%),TDA(%),ENTREGA VALOR FIXO
18195000,18199999,9,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
18200001,18219999,8,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
18220000,18224999,10,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
18225000,18229999,10,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
18230000,18239999,10,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
18240000,18244999,10,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
18245000,18249999,6,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
18250000,18254999,10,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
18255000,18259999,10,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
18260000,18264999,10,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
18265000,18269999,6,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
18270001,18284999,7,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
18285000,18289999,10,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
18290000,18299999,10,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
18300001,18309999,10,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
18310000,18314999,10,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
18315000,18319999,10,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
18320000,18324999,10,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
18325000,18329999,10,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
18330000,18359999,10,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
18360000,18379999,10,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
18380000,18384999,10,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
18385000,18399999,10,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
18400001,18424999,8,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
18425000,18429999,10,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
18430000,18434999,10,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
18435000,18439999,10,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
18440000,18459999,10,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
18460001,18469999,10,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
18470000,18474999,10,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
18475000,18479999,10,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
18480000,18489999,10,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
18490000,18499999,10,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
18500000,18519999,10,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
18520001,18529999,8,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
18530000,18534999,6,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
18535000,18539999,10,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
18540000,18549999,8,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
18550001,18559999,8,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
18560000,18569999,8,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
18570000,18579999,10,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
18580000,18589999,10,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
18590000,18599999,10,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
18600000,18619999,8,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
18620001,18639999,10,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
18640000,18649999,10,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
18650000,18650000,8,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
18660001,18669999,10,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
18670001,18674999,10,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
18675000,18679999,10,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
18680000,18687999,8,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
18690000,18699999,10,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
18700001,18709999,8,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
18710001,18719999,10,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
18720000,18729999,10,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
18730001,18739999,9,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
18740000,18744999,10,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
18745000,18759999,10,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
18760001,18769999,9,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
18770000,18774999,10,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
18775001,18779999,10,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
18780000,18789999,8,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
18790000,18799999,10,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
18800001,18829999,8,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
18830001,18839999,10,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
18840000,18859999,10,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
18860000,18869999,6,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
18870001,18889999,10,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
18890000,18899999,10,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
18900001,18934999,8,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
18935001,18939999,10,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
18940001,18949999,10,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
18950001,18959999,8,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
18960000,18969999,8,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
18970001,18989999,8,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
18990001,18999999,8,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
19000000,19109999,8,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
19160000,19160000,9,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
19180000,19189999,10,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
19190000,19199999,10,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
19200000,19200000,9,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
19210000,19219999,10,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
19220000,19229999,10,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
19230000,19249999,10,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
19250000,19259999,10,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
19260000,19260000,10,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
19273000,19273000,10,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
19275000,19279999,10,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
19280000,19280000,6,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
19300000,19300000,10,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
19350000,19359999,10,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
19360000,19379999,10,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
19380000,19399999,10,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
19400000,19409999,9,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
19410000,19429999,10,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
19430000,19449999,10,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
19450000,19469999,10,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
19470000,19470000,9,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
19500000,19500000,9,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
19510000,19510000,9,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
19530000,19530000,10,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
19560000,19569999,9,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
19570000,19570000,9,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
19580000,19589999,10,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
19590000,19599999,10,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
19600000,19600000,10,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
19610000,19610000,10,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
19640000,19644999,10,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
19645000,19679999,10,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
19680000,19699999,10,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
19700000,19700000,9,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
19720000,19720000,9,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
19740000,19749999,10,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
19750000,19769999,10,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
19770000,19779999,10,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
19780000,19799999,8,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
19800001,19819999,8,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
19820000,19829999,8,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
19830000,19839999,10,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
19840000,19840000,10,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
19860001,19864999,10,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
19865000,19869999,10,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
19870000,19879999,10,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
19880000,19880000,9,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
19882000,19882000,9,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
19890000,19890000,9,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
19900001,19919999,8,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
19920001,19929999,10,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
19930000,19939999,10,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
19940000,19959999,10,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
19960000,19969999,10,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
19970000,19970000,9,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
19990000,19999999,10,,"36,17","42,8","46,95","54,15","93,99","137,24","0,83","0,4","2,85","0,15","5,5",100,"3,2",30,351,351,10,10,18
20000001,23799999,5,,"26,73","31,05","34,2","39,6","69,12","100,81","0,8","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
23800001,23859999,7,,"26,73","31,05","34,2","39,6","69,12","100,81","0,8","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
23860000,23889999,8,,"40,5","47,7","47,79","61,65","111,01","162,37","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
23890001,23899999,8,,"26,73","31,05","34,2","39,6","69,12","100,81","0,8","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
23900001,23969999,8,,"40,5","47,7","47,79","61,65","111,01","162,37","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
23970000,23999999,8,,"40,5","47,7","47,79","61,65","111,01","162,37","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
24000001,24399999,6,,"26,73","31,05","34,2","39,6","69,12","100,81","0,8","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
24400001,24799999,6,,"26,73","31,05","34,2","39,6","69,12","100,81","0,8","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
24800000,24889999,6,,"26,73","31,05","34,2","39,6","69,12","100,81","0,8","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
24890000,24899999,6,,"26,73","31,05","34,2","39,6","69,12","100,81","0,8","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
24900000,24909999,8,,"40,5","47,7","47,79","61,65","111,01","162,37","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
24910000,24910000,6,,"26,73","31,05","34,2","39,6","69,12","100,81","0,8","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
24910001,24999999,8,,"40,5","47,7","47,79","61,65","111,01","162,37","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
25000001,25499999,6,,"26,73","31,05","34,2","39,6","69,12","100,81","0,8","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
25500001,25599999,6,,"26,73","31,05","34,2","39,6","69,12","100,81","0,8","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
25600001,25779999,9,,"40,5","47,7","47,79","61,65","111,01","162,37","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
25780000,25799999,9,,"40,5","47,7","47,79","61,65","111,01","162,37","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
25800001,25844999,9,,"40,5","47,7","47,79","61,65","111,01","162,37","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
25845000,25849999,9,,"40,5","47,7","47,79","61,65","111,01","162,37","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
25850000,25869999,9,,"40,5","47,7","47,79","61,65","111,01","162,37","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
25870000,25870000,9,,"40,5","47,7","47,79","61,65","111,01","162,37","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
25875000,25875000,9,,"40,5","47,7","47,79","61,65","111,01","162,37","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
25880000,25899999,9,,"40,5","47,7","47,79","61,65","111,01","162,37","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
25900001,25939999,8,,"26,73","31,05","34,2","39,6","69,12","100,81","0,8","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
25940001,25949999,8,,"40,5","47,7","47,79","61,65","111,01","162,37","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
25950001,25999999,9,,"40,5","47,7","47,79","61,65","111,01","162,37","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
26000001,26099999,6,,"26,73","31,05","34,2","39,6","69,12","100,81","0,8","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
26100001,26199999,6,,"26,73","31,05","34,2","39,6","69,12","100,81","0,8","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
26200000,26299999,6,,"26,73","31,05","34,2","39,6","69,12","100,81","0,8","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
26300001,26399999,6,,"26,73","31,05","34,2","39,6","69,12","100,81","0,8","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
26400001,26499999,6,,"26,73","31,05","34,2","39,6","69,12","100,81","0,8","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
26500001,26549999,6,,"26,73","31,05","34,2","39,6","69,12","100,81","0,8","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
26550001,26599999,6,,"26,73","31,05","34,2","39,6","69,12","100,81","0,8","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
26600000,26649999,9,,"40,5","47,7","47,79","61,65","111,01","162,37","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
26650000,26699999,9,,"40,5","47,7","47,79","61,65","111,01","162,37","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
26700000,26899999,9,,"40,5","47,7","47,79","61,65","111,01","162,37","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
26900000,26949999,9,,"40,5","47,7","47,79","61,65","111,01","162,37","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
26950000,26950000,9,,"40,5","47,7","47,79","61,65","111,01","162,37","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
26980000,26980000,9,,"40,5","47,7","47,79","61,65","111,01","162,37","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
26980970,26980970,9,,"40,5","47,7","47,79","61,65","111,01","162,37","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
27000001,27174999,9,,"40,5","47,7","47,79","61,65","111,01","162,37","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
27175000,27196999,9,,"40,5","47,7","47,79","61,65","111,01","162,37","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
27197000,27199999,9,,"40,5","47,7","47,79","61,65","111,01","162,37","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
27200001,27299999,9,,"40,5","47,7","47,79","61,65","111,01","162,37","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
27300001,27399999,9,,"40,5","47,7","47,79","61,65","111,01","162,37","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
27400001,27459999,9,,"40,5","47,7","47,79","61,65","111,01","162,37","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
27460000,27499999,9,,"40,5","47,7","47,79","61,65","111,01","162,37","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
27500001,27569999,9,,"40,5","47,7","47,79","61,65","111,01","162,37","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
27570000,27579999,9,,"40,5","47,7","47,79","61,65","111,01","162,37","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
27580000,27599999,9,,"40,5","47,7","47,79","61,65","111,01","162,37","1,1","0,3","2,85","0,15","4,8",100,"3,2",30,351,351,10,10,18
