CEPI,CEPF,PRAZO(DIAS ÚTEIS),FRETE TOTAL MÍNIMO,0.300,0.500,0.750,1.000,1.250,1.500,2.000,2.500,3.000,3.500,4.000,5.000,6.000,7.000,8.000,9.000,10.000,11.000,12.000,13.000,14.000,15.000,20.000,25.000,30.000,VALOR EXCEDENTE,FRETE VALOR SOBRE A NOTA(%),GRIS(%)
1533000,1537969,2,,"10,87","11,26","11,73","12,29","12,81","13,40","14,03","14,67","15,31","15,98","16,65","17,33","25,56","29,58","33,21","37,71","42,60","47,93","50,96","54,01","57,36","60,97","76,83","94,66","106,02","10,6","0,61","0,61"
1538000,1543969,2,,"10,87","11,26","11,73","12,29","12,81","13,40","14,03","14,67","15,31","15,98","16,65","17,33","25,56","29,58","33,21","37,71","42,60","47,93","50,96","54,01","57,36","60,97","76,83","94,66","106,02","10,6","0,61","0,61"
1544000,2011969,2,,"10,87","11,26","11,73","12,29","12,81","13,40","14,03","14,67","15,31","15,98","16,65","17,33","25,56","29,58","33,21","37,71","42,60","47,93","50,96","54,01","57,36","60,97","76,83","94,66","106,02","10,6","0,61","0,61"
2012000,2013969,2,,"10,87","11,26","11,73","12,29","12,81","13,40","14,03","14,67","15,31","15,98","16,65","17,33","25,56","29,58","33,21","37,71","42,60","47,93","50,96","54,01","57,36","60,97","76,83","94,66","106,02","10,6","0,61","0,61"
2014000,2017969,2,,"10,87","11,26","11,73","12,29","12,81","13,40","14,03","14,67","15,31","15,98","16,65","17,33","25,56","29,58","33,21","37,71","42,60","47,93","50,96","54,01","57,36","60,97","76,83","94,66","106,02","10,6","0,61","0,61"
2018000,2045969,2,,"10,87","11,26","11,73","12,29","12,81","13,40","14,03","14,67","15,31","15,98","16,65","17,33","25,56","29,58","33,21","37,71","42,60","47,93","50,96","54,01","57,36","60,97","76,83","94,66","106,02","10,6","0,61","0,61"
2046000,2049969,2,,"10,87","11,26","11,73","12,29","12,81","13,40","14,03","14,67","15,31","15,98","16,65","17,33","25,56","29,58","33,21","37,71","42,60","47,93","50,96","54,01","57,36","60,97","76,83","94,66","106,02","10,6","0,61","0,61"
2050000,2054969,2,,"10,87","11,26","11,73","12,29","12,81","13,40","14,03","14,67","15,31","15,98","16,65","17,33","25,56","29,58","33,21","37,71","42,60","47,93","50,96","54,01","57,36","60,97","76,83","94,66","106,02","10,6","0,61","0,61"
2055000,2071969,2,,"10,87","11,26","11,73","12,29","12,81","13,40","14,03","14,67","15,31","15,98","16,65","17,33","25,56","29,58","33,21","37,71","42,60","47,93","50,96","54,01","57,36","60,97","76,83","94,66","106,02","10,6","0,61","0,61"
2072000,2113969,2,,"10,87","11,26","11,73","12,29","12,81","13,40","14,03","14,67","15,31","15,98","16,65","17,33","25,56","29,58","33,21","37,71","42,60","47,93","50,96","54,01","57,36","60,97","76,83","94,66","106,02","10,6","0,61","0,61"
2114000,2118969,2,,"10,87","11,26","11,73","12,29","12,81","13,40","14,03","14,67","15,31","15,98","16,65","17,33","25,56","29,58","33,21","37,71","42,60","47,93","50,96","54,01","57,36","60,97","76,83","94,66","106,02","10,6","0,61","0,61"
2119000,2124969,2,,"10,87","11,26","11,73","12,29","12,81","13,40","14,03","14,67","15,31","15,98","16,65","17,33","25,56","29,58","33,21","37,71","42,60","47,93","50,96","54,01","57,36","60,97","76,83","94,66","106,02","10,6","0,61","0,61"
2125000,2127969,2,,"10,87","11,26","11,73","12,29","12,81","13,40","14,03","14,67","15,31","15,98","16,65","17,33","25,56","29,58","33,21","37,71","42,60","47,93","50,96","54,01","57,36","60,97","76,83","94,66","106,02","10,6","0,61","0,61"
2128000,2138969,2,,"10,87","11,26","11,73","12,29","12,81","13,40","14,03","14,67","15,31","15,98","16,65","17,33","25,56","29,58","33,21","37,71","42,60","47,93","50,96","54,01","57,36","60,97","76,83","94,66","106,02","10,6","0,61","0,61"
2139000,2165969,2,,"10,87","11,26","11,73","12,29","12,81","13,40","14,03","14,67","15,31","15,98","16,65","17,33","25,56","29,58","33,21","37,71","42,60","47,93","50,96","54,01","57,36","60,97","76,83","94,66","106,02","10,6","0,61","0,61"
2166000,2170969,2,,"10,87","11,26","11,73","12,29","12,81","13,40","14,03","14,67","15,31","15,98","16,65","17,33","25,56","29,58","33,21","37,71","42,60","47,93","50,96","54,01","57,36","60,97","76,83","94,66","106,02","10,6","0,61","0,61"
2171000,2179969,2,,"10,87","11,26","11,73","12,29","12,81","13,40","14,03","14,67","15,31","15,98","16,65","17,33","25,56","29,58","33,21","37,71","42,60","47,93","50,96","54,01","57,36","60,97","76,83","94,66","106,02","10,6","0,61","0,61"
2180000,2186969,2,,"10,87","11,26","11,73","12,29","12,81","13,40","14,03","14,67","15,31","15,98","16,65","17,33","25,56","29,58","33,21","37,71","42,60","47,93","50,96","54,01","57,36","60,97","76,83","94,66","106,02","10,6","0,61","0,61"
2187000,2201969,2,,"10,87","11,26","11,73","12,29","12,81","13,40","14,03","14,67","15,31","15,98","16,65","17,33","25,56","29,58","33,21","37,71","42,60","47,93","50,96","54,01","57,36","60,97","76,83","94,66","106,02","10,6","0,61","0,61"
2202000,2235969,2,,"10,87","11,26","11,73","12,29","12,81","13,40","14,03","14,67","15,31","15,98","16,65","17,33","25,56","29,58","33,21","37,71","42,60","47,93","50,96","54,01","57,36","60,97","76,83","94,66","106,02","10,6","0,61","0,61"
2236000,2240969,2,,"10,87","11,26","11,73","12,29","12,81","13,40","14,03","14,67","15,31","15,98","16,65","17,33","25,56","29,58","33,21","37,71","42,60","47,93","50,96","54,01","57,36","60,97","76,83","94,66","106,02","10,6","0,61","0,61"
2241000,2251969,2,,"10,87","11,26","11,73","12,29","12,81","13,40","14,03","14,67","15,31","15,98","16,65","17,33","25,56","29,58","33,21","37,71","42,60","47,93","50,96","54,01","57,36","60,97","76,83","94,66","106,02","10,6","0,61","0,61"
2252000,2306969,2,,"10,87","11,26","11,73","12,29","12,81","13,40","14,03","14,67","15,31","15,98","16,65","17,33","25,56","29,58","33,21","37,71","42,60","47,93","50,96","54,01","57,36","60,97","76,83","94,66","106,02","10,6","0,61","0,61"
2307000,2307969,2,,"10,87","11,26","11,73","12,29","12,81","13,40","14,03","14,67","15,31","15,98","16,65","17,33","25,56","29,58","33,21","37,71","42,60","47,93","50,96","54,01","57,36","60,97","76,83","94,66","106,02","10,6","0,61","0,61"
2308000,2310969,2,,"10,87","11,26","11,73","12,29","12,81","13,40","14,03","14,67","15,31","15,98","16,65","17,33","25,56","29,58","33,21","37,71","42,60","47,93","50,96","54,01","57,36","60,97","76,83","94,66","106,02","10,6","0,61","0,61"
